return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
RET-046687,751833,1112,2021-04-22,not_as_described,7,8317.83
RET-046688,751887,1053,2021-04-12,not_as_described,1,2809.23
RET-046690,751927,1129,2021-04-16,wrong_size,2,8118.78
RET-046691,751935,791,2021-04-04,changed_mind,1,693.55
RET-046692,751968,1093,2021-04-07,not_as_described,2,1044.85
RET-046693,752006,1215,2021-04-14,not_as_described,3,9692.51
RET-046694,752061,1182,2021-04-20,not_as_described,2,3601.29
RET-046695,752071,2045,2021-04-09,not_as_described,4,18626.97
RET-046697,752117,1000,2021-04-10,wrong_size,4,3978.31
RET-046698,752130,2091,2021-04-24,changed_mind,2,2993.12
RET-046699,752170,1000,2021-04-24,not_as_described,1,1004.03
RET-046701,752190,762,2021-04-22,not_as_described,3,5485.95
RET-046702,752197,1212,2021-04-24,wrong_size,1,4394.21
RET-046703,752212,1145,2021-04-07,not_as_described,4,12246.13
RET-046705,752258,590,2021-04-14,changed_mind,1,9073.16
RET-046706,752265,1907,2021-04-11,changed_mind,1,10282.39
RET-046707,752275,778,2021-04-23,defective,4,4950.89
RET-046708,752290,487,2021-04-15,wrong_size,1,10506.89
RET-046709,752308,2388,2021-04-21,defective,1,2987.29
RET-046710,752319,2054,2021-04-15,wrong_size,1,5878.15
RET-046711,752323,438,2021-04-21,late_delivery,3,28734.47
RET-046712,752388,733,2021-04-14,changed_mind,7,25341.08
RET-046713,752388,734,2021-04-18,wrong_size,1,3477.86
RET-046714,752395,2202,2021-04-16,wrong_size,1,2889.84
RET-046717,752452,2350,2021-04-08,changed_mind,1,3850.88
RET-046718,752539,942,2021-04-25,wrong_size,1,6034.29
RET-046719,752573,826,2021-04-12,wrong_size,4,39306.9
RET-046720,752604,2262,2021-04-17,not_as_described,1,3206.37
RET-046721,752612,793,2021-04-11,defective,1,826.59
RET-046722,752612,794,2021-04-20,wrong_size,1,801.07
RET-046724,752626,1995,2021-04-13,defective,2,8249.31
RET-046725,752727,556,2021-04-29,changed_mind,7,57709.89
RET-046726,752734,2092,2021-04-14,wrong_size,2,6871.77
RET-046727,752772,1000,2021-04-28,changed_mind,5,4684.53
RET-046729,752805,676,2021-04-20,wrong_size,5,37389.85
RET-046730,752814,733,2021-04-17,not_as_described,1,3688.05
RET-046731,752814,734,2021-04-16,changed_mind,7,26411.26
RET-046732,752818,733,2021-04-22,wrong_size,6,22577.15
RET-046733,752835,1012,2021-04-15,defective,1,1703.82
RET-046734,752859,1171,2021-04-21,defective,1,3510.2
RET-046735,752861,2064,2021-04-21,not_as_described,5,27792.0
RET-046736,752887,1000,2021-04-11,late_delivery,1,993.53
RET-046739,752923,506,2021-04-13,wrong_size,2,26520.18
RET-046740,752937,2058,2021-04-12,wrong_size,1,2576.34
RET-046741,752955,506,2021-04-26,wrong_size,5,62967.72
RET-046744,752977,2061,2021-04-16,wrong_size,2,6738.67
RET-046745,753003,965,2021-04-24,wrong_size,4,20662.21
RET-046747,753096,676,2021-05-02,wrong_size,1,8208.34
RET-046748,753098,1228,2021-04-20,wrong_size,3,3849.73
RET-046749,753119,2331,2021-04-17,not_as_described,1,6522.34
RET-046750,753123,636,2021-04-10,defective,3,25020.23
RET-046751,753132,449,2021-04-28,not_as_described,4,38908.42
RET-046755,753165,808,2021-04-22,wrong_size,1,3287.99
RET-046756,753178,449,2021-04-21,changed_mind,2,21804.96
RET-046758,753224,2237,2021-04-14,wrong_size,2,3589.7
RET-046759,753225,2236,2021-04-25,wrong_size,4,7097.91
RET-046760,753265,2206,2021-04-13,wrong_size,2,1903.18
RET-046761,753265,2207,2021-04-13,defective,4,4073.03
RET-046762,753269,1000,2021-04-11,wrong_size,5,4493.1
RET-046764,753320,1605,2021-04-16,changed_mind,1,4165.75
RET-046765,753326,1127,2021-04-09,defective,2,14159.06
RET-046766,753329,826,2021-04-13,late_delivery,5,53122.06
RET-046767,753344,791,2021-04-14,defective,3,1933.24
RET-046768,753353,2099,2021-04-20,late_delivery,1,4242.97
RET-046770,753357,2389,2021-04-17,changed_mind,5,39300.88
RET-046771,753361,1182,2021-04-25,wrong_size,1,1906.44
RET-046772,753388,780,2021-04-20,wrong_size,4,13130.17
RET-046773,753393,1129,2021-04-27,late_delivery,2,8713.1
RET-046774,753395,762,2021-04-28,changed_mind,3,5698.23
RET-046775,753408,676,2021-04-18,not_as_described,1,8205.26
RET-046776,753411,2073,2021-04-14,wrong_size,1,3719.12
RET-046777,753412,1182,2021-04-25,wrong_size,3,5033.45
RET-046778,753442,826,2021-04-17,wrong_size,1,11200.05
RET-046779,753451,2369,2021-04-07,defective,1,3918.89
RET-046784,753518,2066,2021-04-30,wrong_size,2,6767.08
RET-046785,753531,2054,2021-04-28,wrong_size,5,29138.0
RET-046786,753598,1115,2021-04-25,changed_mind,1,3683.04
RET-046787,753608,1111,2021-04-12,not_as_described,1,1216.36
RET-046788,753608,1112,2021-04-17,defective,1,1060.02
RET-046789,753627,2332,2021-04-16,defective,2,9902.46
RET-046790,753677,496,2021-04-15,changed_mind,4,36136.26
RET-046792,753749,1182,2021-04-17,changed_mind,1,1718.49
RET-046794,753789,2058,2021-04-25,wrong_size,1,2726.73
RET-046795,753793,826,2021-04-19,not_as_described,8,79099.8
RET-046796,753803,491,2021-04-09,defective,2,17053.15
RET-046797,753850,548,2021-04-14,changed_mind,2,10820.17
RET-046798,753868,240,2021-04-23,wrong_size,4,17914.07
RET-046799,753872,1855,2021-04-20,changed_mind,4,8756.09
RET-046800,753908,578,2021-04-24,not_as_described,2,14269.47
RET-046801,753915,792,2021-04-29,changed_mind,2,1421.82
RET-046802,753921,429,2021-04-19,wrong_size,3,55849.81
RET-046805,753959,585,2021-04-18,changed_mind,3,12623.12
RET-046806,753970,1183,2021-04-28,defective,1,7011.43
RET-046807,754028,1630,2021-05-01,defective,5,14569.39
RET-046809,754043,636,2021-04-28,wrong_size,1,8575.11
RET-046812,754087,456,2021-04-28,defective,5,61521.18
RET-046813,754100,2206,2021-04-28,late_delivery,4,3919.68
RET-046814,754100,2207,2021-04-30,wrong_size,1,1005.62
RET-046816,754113,2206,2021-04-22,wrong_size,1,991.94
RET-046817,754113,2207,2021-05-05,wrong_size,1,969.96
RET-046818,754135,389,2021-04-17,not_as_described,1,8369.39
RET-046819,754165,690,2021-04-24,changed_mind,1,3487.03
RET-046820,754176,429,2021-04-27,defective,3,54199.03
RET-046821,754186,1830,2021-04-24,changed_mind,1,3086.01
RET-046822,754235,456,2021-04-18,wrong_size,6,67141.35
RET-046825,754279,388,2021-05-06,wrong_size,8,83015.03
RET-046826,754304,487,2021-05-01,late_delivery,4,41722.48
RET-046828,754335,2332,2021-05-03,changed_mind,2,9320.35
RET-046829,754433,407,2021-04-22,late_delivery,4,61773.11
RET-046830,754441,2331,2021-04-19,changed_mind,1,5625.17
RET-046831,754464,1703,2021-04-21,wrong_size,1,999.2
RET-046832,754512,1120,2021-05-06,defective,2,3438.05
RET-046833,754513,761,2021-04-25,defective,1,1910.96
RET-046834,754513,762,2021-05-08,late_delivery,1,1707.75
RET-046835,754522,2368,2021-04-18,defective,1,7244.44
RET-046836,754526,2395,2021-04-22,wrong_size,1,1662.84
RET-046837,754597,2368,2021-04-22,wrong_size,2,14543.32
RET-046838,754648,791,2021-04-19,late_delivery,1,665.96
RET-046839,754648,792,2021-04-20,not_as_described,2,1299.7
RET-046841,754657,609,2021-05-05,not_as_described,4,37016.78
RET-046842,754674,907,2021-04-25,wrong_size,7,38892.58
RET-046843,754688,676,2021-04-26,wrong_size,1,8067.06
RET-046844,754708,974,2021-04-19,changed_mind,7,44389.91
RET-046846,754731,2275,2021-04-25,wrong_size,1,3596.77
RET-046847,754765,1423,2021-05-08,wrong_size,1,3252.82
RET-046848,754765,1424,2021-05-06,changed_mind,3,9998.96
RET-046849,754789,2061,2021-04-29,wrong_size,1,3487.99
RET-046850,754793,1053,2021-05-02,changed_mind,1,2680.07
RET-046851,754816,1175,2021-05-05,defective,1,6624.62
RET-046853,754948,2138,2021-04-29,not_as_described,3,12783.35
RET-046854,754955,1009,2021-05-04,wrong_size,2,2083.03
RET-046855,754968,438,2021-05-02,wrong_size,1,9799.94
RET-046857,755023,496,2021-05-02,wrong_size,3,29670.09
RET-046858,755025,2133,2021-05-10,defective,2,8411.22
RET-046859,755039,1182,2021-04-25,wrong_size,1,1661.51
RET-046860,755055,487,2021-04-23,changed_mind,5,55948.85
RET-046861,755112,927,2021-05-02,defective,1,5305.21
RET-046862,755118,1115,2021-05-04,wrong_size,1,4191.84
RET-046863,755139,674,2021-05-09,not_as_described,1,6798.6
RET-046864,755150,930,2021-05-01,wrong_size,1,5658.58
RET-046867,755180,2061,2021-04-23,not_as_described,1,3411.61
RET-046868,755206,945,2021-04-30,wrong_size,4,29167.79
RET-046869,755217,456,2021-04-23,not_as_described,1,10956.76
RET-046872,755274,1707,2021-05-03,wrong_size,1,1368.27
RET-046873,755275,456,2021-05-04,not_as_described,1,11453.75
RET-046874,755292,945,2021-04-29,defective,2,13629.88
RET-046875,755311,567,2021-04-23,not_as_described,1,8830.58
RET-046876,755350,2395,2021-05-05,defective,1,1646.68
RET-046877,755384,2393,2021-05-09,wrong_size,7,7217.62
RET-046878,755385,470,2021-05-03,wrong_size,1,10435.7
RET-046879,755395,501,2021-05-16,wrong_size,5,55390.52
RET-046882,755468,2331,2021-04-23,wrong_size,5,28168.92
RET-046883,755478,492,2021-04-29,defective,1,8311.21
RET-046885,755505,1122,2021-04-29,changed_mind,1,1267.06
RET-046886,755533,236,2021-05-12,not_as_described,6,32830.02
RET-046889,755637,456,2021-05-02,defective,1,12303.58
RET-046890,755652,1182,2021-05-06,defective,1,2019.22
RET-046892,755671,433,2021-05-10,defective,3,31389.8
RET-046895,755690,449,2021-05-05,changed_mind,2,23550.67
RET-046896,755699,927,2021-05-03,not_as_described,3,15932.9
RET-046898,755748,506,2021-05-11,wrong_size,2,28844.88
RET-046899,755755,2061,2021-05-09,wrong_size,4,15301.61
RET-046900,755773,547,2021-04-25,wrong_size,2,12758.42
RET-046901,755785,977,2021-05-07,changed_mind,1,5184.73
RET-046902,755797,676,2021-05-10,changed_mind,4,36272.85
RET-046903,755834,939,2021-04-28,wrong_size,4,15263.85
RET-046905,755939,556,2021-05-15,changed_mind,1,9305.08
RET-046906,755948,1061,2021-05-17,not_as_described,4,6349.54
RET-046908,755968,609,2021-05-09,not_as_described,4,36556.7
RET-046910,755978,636,2021-05-07,wrong_size,1,9670.13
RET-046911,756009,1909,2021-05-16,late_delivery,1,2402.48
RET-046912,756012,942,2021-05-10,defective,1,7257.39
RET-046913,756014,676,2021-05-01,changed_mind,3,27712.0
RET-046916,756070,1920,2021-05-02,defective,1,2896.94
RET-046917,756077,1223,2021-04-25,defective,2,8697.72
RET-046919,756094,2332,2021-04-28,defective,3,14994.25
RET-046920,756105,963,2021-05-10,late_delivery,1,5024.22
RET-046921,756111,449,2021-05-05,changed_mind,6,64973.73
RET-046922,756133,183,2021-05-18,changed_mind,6,49265.1
RET-046923,756142,1182,2021-05-09,changed_mind,6,12531.64
RET-046924,756148,487,2021-05-09,changed_mind,6,76358.66
RET-046925,756204,2224,2021-05-07,wrong_size,7,5220.32
RET-046926,756204,2225,2021-05-17,not_as_described,3,2265.05
RET-046927,756207,615,2021-05-10,changed_mind,1,8248.38
RET-046928,756235,2331,2021-05-09,defective,4,27137.73
RET-046929,756244,674,2021-05-18,wrong_size,1,8271.16
RET-046930,756269,456,2021-05-02,late_delivery,4,47103.75
RET-046931,756271,506,2021-05-07,late_delivery,2,27029.29
RET-046932,756284,609,2021-05-14,changed_mind,2,18075.77
RET-046933,756314,1175,2021-05-09,not_as_described,7,51689.77
RET-046934,756319,2331,2021-05-16,late_delivery,3,21499.6
RET-046936,756347,2369,2021-05-10,wrong_size,1,4881.86
RET-046937,756360,207,2021-05-11,changed_mind,1,10737.21
RET-046938,756398,491,2021-05-14,not_as_described,4,38035.76
RET-046939,756411,733,2021-05-07,defective,2,8576.62
RET-046940,756411,734,2021-05-13,wrong_size,2,8274.24
RET-046942,756503,2367,2021-05-08,wrong_size,3,16216.42
RET-046943,756505,1059,2021-05-16,wrong_size,7,12324.45
RET-046944,756518,496,2021-05-11,late_delivery,2,22988.84
RET-046945,756563,201,2021-05-01,changed_mind,1,17085.41
RET-046947,756577,438,2021-05-09,defective,5,51666.91
RET-046948,756589,1855,2021-05-06,changed_mind,1,2835.73
RET-046949,756590,1517,2021-05-12,defective,1,2087.18
RET-046950,756618,993,2021-05-16,wrong_size,6,23659.74
RET-046951,756674,1179,2021-05-04,changed_mind,4,25211.63
RET-046953,756701,808,2021-05-13,not_as_described,2,7998.89
RET-046954,756711,907,2021-05-13,not_as_described,4,26317.01
RET-046956,756799,115,2021-05-23,not_as_described,1,9581.97
RET-046957,756825,438,2021-05-09,not_as_described,3,34859.28
RET-046959,756833,1342,2021-05-13,defective,7,24141.79
RET-046960,756844,438,2021-05-12,changed_mind,6,60223.42
RET-046963,756883,690,2021-05-14,defective,3,12874.26
RET-046964,756916,791,2021-04-28,not_as_described,1,790.82
RET-046965,756927,807,2021-05-02,changed_mind,2,5381.23
RET-046967,756964,335,2021-05-08,not_as_described,1,9026.02
RET-046968,756968,470,2021-05-19,wrong_size,1,11215.79
RET-046969,756972,405,2021-05-21,defective,1,20393.87
RET-046972,756992,674,2021-05-16,not_as_described,6,46391.45
RET-046973,756994,927,2021-05-14,wrong_size,3,17698.58
RET-046975,757009,2277,2021-05-15,wrong_size,2,6291.73
RET-046976,757038,556,2021-05-05,wrong_size,7,69769.13
RET-046978,757051,1182,2021-05-25,not_as_described,1,1987.84
RET-046979,757056,1141,2021-05-13,wrong_size,1,9670.75
RET-046980,757089,1497,2021-05-15,wrong_size,7,36877.06
RET-046982,757117,433,2021-05-10,not_as_described,3,30234.93
RET-046983,757125,407,2021-05-18,defective,4,75098.03
RET-046984,757149,1141,2021-05-14,changed_mind,1,10176.01
RET-046985,757184,1145,2021-05-06,not_as_described,3,11693.7
RET-046986,757186,496,2021-05-14,defective,2,20426.91
RET-046987,757193,1085,2021-05-03,defective,7,7853.94
RET-046988,757207,1000,2021-05-21,wrong_size,1,1040.17
RET-046992,757303,407,2021-05-19,late_delivery,3,55977.5
RET-046994,757322,674,2021-05-09,not_as_described,3,25409.26
RET-046995,757349,2169,2021-05-10,changed_mind,2,13134.44
RET-046997,757356,690,2021-05-15,wrong_size,6,26759.8
RET-046998,757394,389,2021-05-05,wrong_size,3,28844.64
RET-047000,757438,578,2021-05-13,wrong_size,2,17396.68
RET-047001,757442,604,2021-05-12,wrong_size,3,16418.06
RET-047003,757481,201,2021-05-16,not_as_described,1,16934.71
RET-047005,757495,1113,2021-05-14,not_as_described,4,7566.0
RET-047006,757528,733,2021-05-17,not_as_described,2,8406.47
RET-047007,757528,734,2021-05-08,changed_mind,3,12046.18
RET-047008,757538,2331,2021-05-22,wrong_size,1,6956.66
RET-047009,757555,2199,2021-05-10,wrong_size,4,8789.57
RET-047011,757597,433,2021-05-15,late_delivery,1,10695.9
RET-047012,757598,1905,2021-05-21,changed_mind,4,42795.98
RET-047014,757609,2214,2021-05-24,wrong_size,3,13171.16
RET-047015,757615,1182,2021-05-18,defective,8,17666.12
RET-047016,757638,1916,2021-05-10,wrong_size,4,13420.37
RET-047017,757645,981,2021-05-13,changed_mind,3,5848.43
RET-047020,757704,793,2021-05-07,defective,7,6831.8
RET-047021,757704,794,2021-05-11,not_as_described,8,7155.69
RET-047022,757726,2379,2021-05-27,defective,6,12326.45
RET-047023,757749,433,2021-05-06,not_as_described,1,11379.86
RET-047024,757749,556,2021-05-06,changed_mind,1,8809.13
RET-047027,757756,585,2021-05-23,wrong_size,4,20342.54
RET-047028,757757,2353,2021-05-15,changed_mind,1,5282.18
RET-047029,757775,2045,2021-05-11,changed_mind,2,10911.88
RET-047031,757820,676,2021-05-22,wrong_size,5,44270.9
RET-047032,757847,2060,2021-05-29,changed_mind,1,3919.62
RET-047033,757894,456,2021-05-11,changed_mind,2,27041.55
RET-047034,757933,927,2021-05-09,wrong_size,2,11681.51
RET-047035,757941,993,2021-05-15,late_delivery,1,4146.16
RET-047036,757958,945,2021-05-24,wrong_size,5,38850.89
RET-047037,757973,734,2021-05-13,defective,2,7939.65
RET-047040,758132,1129,2021-05-26,not_as_described,1,4884.93
RET-047041,758156,1823,2021-05-22,late_delivery,1,4875.92
RET-047042,758177,945,2021-05-19,wrong_size,4,31403.0
RET-047043,758199,307,2021-05-14,wrong_size,4,51085.34
RET-047045,758281,908,2021-05-16,wrong_size,4,9307.73
RET-047046,758286,2394,2021-05-18,late_delivery,3,4483.41
RET-047048,758338,405,2021-05-25,wrong_size,3,67225.02
RET-047050,758375,759,2021-05-09,changed_mind,3,5702.35
RET-047051,758375,760,2021-05-16,wrong_size,2,3381.84
RET-047052,758391,3,2021-05-26,not_as_described,4,40818.36
RET-047053,758409,2393,2021-05-14,not_as_described,4,4518.75
RET-047054,758460,449,2021-05-28,wrong_size,2,22139.83
RET-047055,758470,690,2021-05-28,defective,1,4332.84
RET-047057,758484,1009,2021-05-15,changed_mind,1,1199.29
RET-047058,758490,963,2021-05-20,defective,4,17953.53
RET-047059,758491,2055,2021-05-21,wrong_size,2,13105.68
RET-047060,758509,826,2021-05-22,wrong_size,3,32952.74
RET-047061,758520,1062,2021-05-16,not_as_described,4,6695.41
RET-047062,758524,487,2021-05-17,wrong_size,3,36746.19
RET-047063,758525,2084,2021-05-09,late_delivery,1,6752.09
RET-047064,758535,470,2021-05-25,not_as_described,1,12232.08
RET-047065,758536,2134,2021-05-21,late_delivery,6,33361.73
RET-047067,758543,908,2021-05-19,wrong_size,1,2467.84
RET-047068,758561,2331,2021-05-30,late_delivery,3,19180.04
RET-047069,758567,545,2021-05-13,defective,4,35636.64
RET-047070,758568,407,2021-05-13,wrong_size,2,35990.41
RET-047071,758578,676,2021-05-13,late_delivery,6,53756.0
RET-047073,758646,443,2021-05-25,wrong_size,1,10089.26
RET-047075,758699,491,2021-05-20,wrong_size,2,18768.96
RET-047076,758708,433,2021-05-11,wrong_size,4,40311.36
RET-047077,758712,295,2021-05-26,wrong_size,1,12012.1
RET-047079,758726,2060,2021-05-15,late_delivery,2,9140.71
RET-047080,758730,115,2021-05-13,wrong_size,2,20506.82
RET-047081,758762,615,2021-05-19,wrong_size,6,43475.23
RET-047082,758785,2275,2021-05-08,late_delivery,2,7944.9
RET-047083,758794,1698,2021-05-25,defective,1,1667.63
RET-047084,758804,2365,2021-05-11,wrong_size,1,5650.89
RET-047087,758829,438,2021-05-20,changed_mind,1,10470.94
RET-047088,758831,9,2021-05-30,wrong_size,1,6786.89
RET-047089,758848,792,2021-05-11,defective,4,3101.94
RET-047090,758897,1115,2021-05-14,defective,2,8979.76
RET-047091,758909,1920,2021-05-15,wrong_size,6,18067.63
RET-047092,758938,2214,2021-05-26,defective,1,4196.51
RET-047093,758938,2215,2021-05-25,changed_mind,2,8664.14
RET-047096,758988,201,2021-05-12,changed_mind,1,17706.46
RET-047097,758991,506,2021-05-13,not_as_described,1,13652.78
RET-047098,758997,1053,2021-05-22,changed_mind,1,3113.37
RET-047100,759079,1077,2021-05-13,late_delivery,3,12239.13
RET-047101,759079,1078,2021-05-22,wrong_size,2,8099.66
RET-047102,759083,1531,2021-05-28,not_as_described,4,19610.04
RET-047105,759131,1212,2021-05-15,wrong_size,2,8544.47
RET-047106,759149,1261,2021-05-22,wrong_size,3,17193.03
RET-047107,759149,1262,2021-05-17,defective,1,5155.93
RET-047108,759155,690,2021-06-01,changed_mind,8,32313.66
RET-047109,759156,1688,2021-05-20,defective,7,12952.33
RET-047110,759168,2388,2021-05-30,not_as_described,2,7276.67
RET-047111,759183,2253,2021-05-19,defective,1,1466.7
RET-047112,759203,733,2021-05-20,changed_mind,2,7583.64
RET-047113,759213,438,2021-05-20,late_delivery,3,31435.63
RET-047114,759217,945,2021-05-24,wrong_size,1,7833.24
RET-047115,759220,1129,2021-05-28,wrong_size,4,19905.12
RET-047116,759314,506,2021-05-21,late_delivery,4,58720.32
RET-047118,759343,733,2021-05-22,not_as_described,2,7961.87
RET-047119,759379,549,2021-05-30,wrong_size,2,11651.95
RET-047120,759399,1720,2021-05-26,defective,1,2992.37
RET-047121,759453,1577,2021-05-14,defective,1,5376.22
RET-047122,759484,1104,2021-06-03,changed_mind,1,1490.22
RET-047123,759508,604,2021-05-23,changed_mind,3,15981.84
RET-047124,759524,2275,2021-05-29,not_as_described,2,8589.32
RET-047125,759529,1171,2021-05-23,late_delivery,2,8507.75
RET-047127,759534,2036,2021-05-24,late_delivery,5,12083.5
RET-047128,759555,609,2021-06-03,late_delivery,1,9346.16
RET-047129,759578,2206,2021-05-22,not_as_described,2,2219.47
RET-047130,759581,604,2021-05-27,defective,2,10894.51
RET-047131,759586,604,2021-05-29,wrong_size,2,12340.0
RET-047132,759596,487,2021-06-02,late_delivery,1,13573.17
RET-047133,759601,506,2021-06-02,changed_mind,2,28935.4
RET-047138,759729,676,2021-05-19,wrong_size,4,34315.18
RET-047139,759789,2189,2021-06-07,changed_mind,1,3849.8
RET-047140,759811,407,2021-05-30,defective,5,94521.5
RET-047142,759826,1053,2021-05-25,not_as_described,1,3241.04
RET-047143,759861,1182,2021-06-04,not_as_described,1,2185.43
RET-047145,759911,794,2021-05-27,wrong_size,1,906.75
